id,type,model,status,date,front,oblast,raion,town,lat,lon,tags
2729,Towed artillery,152mm 2A65 'Msta-B' howitzer,Captured,2022-04-17,East Ukraine,Kharkiv oblast,Chuhuiv raion,Bazaliivka,49.83767,37.00822,"-956,-954"
2730,Self-propelled artillery,120mm 2S9 'Nona-S',Destroyed,2022-03-21,South Ukraine,Mykolaiv oblast,Bashtanka raion,Kostiantynivka,47.36028,32.26674,"-941,-944"
2731,Self-propelled artillery,120mm 2S9 'Nona-S',Destroyed,2022-05-20,East Ukraine,Luhansk oblast,Sievierodonetsk raion,,,,-947
2733,Self-propelled artillery,120mm 2S9 'Nona-S',Captured,2022-03-06,South Ukraine,Mykolaiv oblast,Mykolaiv raion,Mykolaiv,46.91238,32.1072,-937
2734,Self-propelled artillery,120mm 2S9 'Nona-S',Captured,2022-03-06,South Ukraine,Mykolaiv oblast,Mykolaiv raion,Mykolaiv,46.91248,32.10712,
2735,Self-propelled artillery,120mm 2S9 'Nona-S',Captured,2022-03-08,South Ukraine,Mykolaiv oblast,Mykolaiv raion,Mykolaiv,,,
2736,Self-propelled artillery,120mm 2S9 'Nona-S',Captured,2022-03-22,South Ukraine,Mykolaiv oblast,,,,,"-937,-929"
2737,Self-propelled artillery,120mm 2S23 'Nona-SVK',Captured,2022-03-27,East Ukraine,Kharkiv oblast,Izium raion,Husarivka ,,,"-937,-931"
2738,Self-propelled artillery,120mm 2S34 'Khosta',Captured,2022-03-06,North Ukraine,Chernihiv oblast,Nizhyn raion,,,,-947
2739,Self-propelled artillery,120mm 2S34 'Khosta',Destroyed,2022-04-01,North Ukraine,Chernihiv oblast,Nizhyn raion,Novyi Bykiv,50.59559,31.67186,-947
2740,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-03-10,South Ukraine,Mykolaiv oblast,Bashtanka raion,Kashpero-Mykolaivka,47.37145037317124,32.185647750011896,"-941,-944,-937"
2741,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-03-06,North Ukraine,Kyiv oblast,Vyshhorod raion,Dymer,50.78325,30.29436,-938
2742,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-03-20,North Ukraine,Kyiv oblast,Bucha raion,Andriivka,50.54139,29.82767,-938
2745,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-05-04,South Ukraine,Kherson oblast,Beryslav raion,Mala Oleksandrivka,47.268154,33.238387,
2746,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-04-04,North Ukraine,Kyiv oblast,Vyshhorod raion,Dymer,50.78566,30.27447,"-941,-938,-954"
2747,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-04-04,North Ukraine,Kyiv oblast,Vyshhorod raion,Dymer,50.78567,30.27436,"-941,-944"
2748,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-06-04,East Ukraine,Luhansk oblast,Alchevsk raion,Berdianka,48.64818,38.74161,"-941,-944"
2749,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,2022-04-11,North Ukraine,Kyiv oblast,Vyshhorod raion,Bolotnia,50.96984,29.8333,
2751,Self-propelled artillery,122mm 2S1 'Gvozdika',Captured,2022-03-05,South Ukraine,Mykolaiv oblast,Bashtanka raion,Snihurivka,,,"-937,-936"
2755,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-03-01,East Ukraine,Kharkiv oblast,Bohodukhiv raion,Chornohlazivka,50.253684,36.029003,"-941,-944"
2756,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-03-11,South Ukraine,Kherson oblast,Kakhovka raion,Chaplynka,,,-941
2757,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-03-19,East Ukraine,Kharkiv oblast,Kharkiv raion,Leshchenky,50.158116,36.176872,-941
2758,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-03-23,North Ukraine,Chernihiv oblast,Chernihiv raion,Khotivlia,,,"-941,-944,-954"
2760,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-03-25,East Ukraine,Donetsk oblast,Donetsk raion,Donetsk,47.96783,37.68454,-941
2761,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-04-02,North Ukraine,Kyiv oblast,Bucha raion,Irpin,50.47597,30.23074,"-941,-944"
2762,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-05-04,North Ukraine,Kyiv oblast,Bucha raion,Berestianka,50.68578,29.99581,"-941,-938"
2763,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-04-05,North Ukraine,Kyiv oblast,Bucha raion,Vyshehrad,50.46437,29.906564,-941
2764,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-04-02,North Ukraine,Kyiv oblast,Bucha raion,Berezivka,50.42841,30.00072,"-941,-944,-954"
2765,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-04-07,North Ukraine,Chernihiv oblast,,,,,-941
2766,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-04-09,North Ukraine,Chernihiv oblast,Chernihiv raion,Burivka,51.77514,31.33687,"-941,-944"
2767,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-03-03,North Ukraine,Chernihiv oblast,Novhorod-Siverskyi raion,,,,"-941,-944"
2769,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-05-07,East Ukraine,Kharkiv oblast,Chuhuiv raion,Nova Hnylytsia,49.695536,36.88799,"-941,-944,-954"
2770,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-05-07,East Ukraine,Kharkiv oblast,Chuhuiv raion,Nova Hnylytsia,49.695153,36.887365,"-941,-944,-937,-954"
2771,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-04-01,North Ukraine,Kyiv oblast,Bucha raion,Motyzhyn,50.390789,29.957406,"-941,-944"
2772,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-05-11,East Ukraine,Kharkiv oblast,Kharkiv raion,Pytomnyk,50.182508,36.262685,-941
2774,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-06-18,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Popasna,,,-941
2775,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-06-18,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Popasna,,,-941
2777,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-02-27,North Ukraine,Sumy oblast,Sumy raion,Pysarivka,51.07916,34.81298,-947
2779,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-04-24,East Ukraine,Kharkiv oblast,Kharkiv raion,Bezruky,50.158168,36.150044,"-937,-931"
2781,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-05-23,East Ukraine,Kharkiv oblast,Kharkiv raion,Leshchenky,50.157944,36.175273,"-937,-931"
2782,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,2022-05-08,East Ukraine,Kharkiv oblast,Kharkiv raion,Bilashi,50.157106,36.169855,"-941,-944"
2783,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-03-01,East Ukraine,Kharkiv oblast,Kharkiv raion,,,,"-937,-931"
2784,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-03-01,East Ukraine,Kharkiv oblast,Kharkiv raion,,,,
2785,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-03-20,North Ukraine,Kyiv oblast,Bucha raion,Berezivka,50.4238,30.01754,-938
2786,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-03-22,North Ukraine,Kyiv oblast,Bucha raion,Havronshchyna,50.47991,29.83943,-938
2788,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-04-01,North Ukraine,Chernihiv oblast,Chernihiv raion,Shestovytsia,,,-947
2789,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-04-02,North Ukraine,Kyiv oblast,Bucha raion,Vyshehrad,50.463916,29.90698,-938
2790,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-04-02,North Ukraine,Chernihiv oblast,Chernihiv raion,Shestovytsia,,,-956
2792,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-05-18,East Ukraine,Kharkiv oblast,,,,,-937
2793,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,2022-05-21,East Ukraine,Kharkiv oblast,,,,,"-947,-956"
2794,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-02,North Ukraine,Poltava oblast,Myrhorod raion,Vepryk,50.3908,34.19874,"-941,-944"
2795,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-06,East Ukraine,Zaporizhzhia oblast,Melitopol raion,Melitopol,46.891819,35.344104,"-941,-944"
2796,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-12,North Ukraine,Chernihiv oblast,,,,,-947
2797,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-17,North Ukraine,Sumy oblast,Okhtyrka raion,Bilka,50.52884312254392,34.88730131456519,"-941,-944"
2798,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-23,North Ukraine,Chernihiv oblast,Nizhyn raion,,,,-941
2799,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-26,North Ukraine,Sumy oblast,Okhtyrka raion,Trostianets,50.4815150960056,34.96641893466585,-941
2800,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-26,North Ukraine,Sumy oblast,Okhtyrka raion,Trostianets,50.48160353165535,34.966619552514146,"-941,-944"
2801,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-30,North Ukraine,Kyiv oblast,Brovary raion,Bervytsia,50.652543141971854,31.18517574495557,-941
2802,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-31,North Ukraine,Sumy oblast,Okhtyrka raion,Vovkiv,50.55789990126853,34.96806341478887,-937
2803,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-02,North Ukraine,Chernihiv oblast,Nizhyn raion,Shniakivka,50.71306,31.9454,-941
2804,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-02,North Ukraine,Chernihiv oblast,Nizhyn raion,Shniakivka,50.71303,31.94555,-947
2805,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-20,North Ukraine,Chernihiv oblast,Pryluky raion,Dorohynka,50.91446060866557,32.12798425575204,
2806,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-05,North Ukraine,Kyiv oblast,Brovary raion,Bervytsia,50.627452495764565,31.20385288133317,-947
2808,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-09,North Ukraine,Chernihiv oblast,Pryluky raion,Krupychpole,50.96085,32.37573,-941
2809,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-31,North Ukraine,Kyiv oblast,Brovary raion,Mykhailivka,50.61823,31.07708,-947
2810,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-04,North Ukraine,Sumy oblast,Konotop raion,Brody,51.07081,33.07609,-947
2812,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-04,North Ukraine,Sumy oblast,Konotop raion,Brody,51.06947,33.08086,
2813,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-26,North Ukraine,Sumy oblast,Sumy raion,Kamiane ,50.7644744983626,34.973284875757294,-941
2814,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-03-01,North Ukraine,Sumy oblast,Sumy raion,Brovkove,50.825211057171785,34.70592287131716,
2815,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-01,North Ukraine,Sumy oblast,Sumy raion,Brovkove,50.82529,34.70576,
2816,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-02-28,North Ukraine,Sumy oblast,Okhtyrka raion,Stanova,50.48805,34.89588,
2820,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-05,North Ukraine,Chernihiv oblast,Nizhyn raion,Khoroshe Ozero,51.09426,32.24734,-947
2822,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-29,North Ukraine,Sumy oblast,,,,,
2824,Self-propelled artillery,152mm 2S19M2 'Msta-S',Captured,2022-03-08,South Ukraine,,,,,,-937
2826,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-03,North Ukraine,Sumy oblast,Sumy raion,Moskovskyi Bobryk,50.417348,34.309727,
2827,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-08,North Ukraine,Sumy oblast,Okhtyrka raion,Chupakhivka,,,
2828,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,2022-04-06,North Ukraine,Sumy oblast,Sumy raion,Malyi Vystorop,50.627542,34.816366,"-941,-944"
2829,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-02-28,North Ukraine,Sumy oblast,Okhtyrka raion,Artemo-Rastivka,,,
2830,Self-propelled artillery,152mm 2S19M2 'Msta-S',Captured,2022-03-18,South Ukraine,Mykolaiv oblast,,,,,-937
2831,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-20,North Ukraine,Chernihiv oblast,,,,,-947
2832,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-21,North Ukraine,Sumy oblast,Konotop raion,Bochechky,,,-947
2833,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-03-26,North Ukraine,Sumy oblast,Okhtyrka raion,Trostianets,50.48095,34.96609,
2835,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-04-02,North Ukraine,Chernihiv oblast,Nizhyn raion,Novyi Bykiv,50.604674,31.683881,-947
2838,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-04-06,North Ukraine,Chernihiv oblast,Nizhyn raion,,,,"-947,-956"
2839,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-04-03,North Ukraine,Chernihiv oblast,Nizhyn raion,,,,-947
2840,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-04-12,North Ukraine,Chernihiv oblast,Nizhyn raion,Khvylivka,50.974251,31.883597,-947
2841,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-04-08,North Ukraine,Chernihiv oblast,Nizhyn raion,Smolove,50.98133,32.70685,-947
2843,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,2022-04-03,North Ukraine,Chernihiv oblast,,,,,-947
2847,Self-propelled artillery,152mm 2S19M2 'Msta-S',Captured,2022-03-14,South Ukraine,Mykolaiv oblast,,,,,-937
2848,Self-propelled artillery,152mm 2S19M2 'Msta-S',Captured,2022-03-20,South Ukraine,Mykolaiv oblast,,,,,-937
2849,Self-propelled artillery,152mm 2S19M2 'Msta-S',Captured,2022-03-21,South Ukraine,Mykolaiv oblast,,,,,-937
2850,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,2022-05-21,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Rubizhne,48.9881889,38.4265655,-937
2851,Self-propelled artillery,Unknown SPG,Damaged,2022-03-24,East Ukraine,,,,,,
2852,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-02-24,East Ukraine,Kharkiv oblast,Kharkiv raion,Lisne,50.0935,36.263194,"-937,-931"
2855,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-03-02,North Ukraine,Chernihiv oblast,Koriukivka raion,Makoshyne,51.470192,32.314916,
2856,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-03-02,South Ukraine,Mykolaiv oblast,Bashtanka raion,Bashtanka,47.38597,32.45283,-937
2857,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-03-05,East Ukraine,Kharkiv oblast,,,,,
2858,Transport,Ural-4320,Destroyed,2022-03-05,East Ukraine,Kharkiv oblast,,,,,
2859,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Captured,2022-03-19,North Ukraine,Kyiv oblast,Bucha raion,Berezivka,50.42449,30.01686,
2860,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Destroyed,2022-03-19,North Ukraine,Kyiv oblast,Bucha raion,Berezivka,50.42434,30.01686,"-944,-954"
2863,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-02-24,East Ukraine,Kharkiv oblast,Kharkiv raion,Lisne,50.095162,36.265003,"-937,-931"
2865,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-03-01,North Ukraine,Chernihiv oblast,Koriukivka raion,,,,"-944,-954"
2867,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-04-11,East Ukraine,Luhansk oblast,Shchastia raion,Novoaidar,48.978325,38.996354,
2868,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-04-11,East Ukraine,Luhansk oblast,Shchastia raion,Novoaidar,48.978368,38.996329,
2869,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-05-11,South Ukraine,Kherson oblast,,,,,
2871,Transport,Unknown truck,Destroyed,2022-05-11,South Ukraine,Kherson oblast,,,,,
2872,Transport,Unknown truck,Destroyed,2022-05-11,South Ukraine,Kherson oblast,,,,,
2875,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-08,,,,,,,-937
2876,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Sukha Kamianka,49.08453,37.35106,"-944,-954"
2878,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Sukha Kamianka,49.08445,37.35084,-944
2879,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105749,37.385154,
2880,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105808,37.385261,
2881,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105728,37.385243,
2882,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105449,37.385117,
2883,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105515,37.385259,
2884,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105543,37.385381,
2885,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105589,37.385488,
2886,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105507,37.385541,
2887,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105439,37.38541,
2888,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105338,37.385407,
2889,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105368,37.38562,
2890,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105524,37.385749,
2891,Transport,Ural-4320,Destroyed,2022-06-10,East Ukraine,Kharkiv oblast,Izium raion,Synycheno,49.105413,37.385949,
2892,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-13,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Borovenky,49.05339,38.530539,
2893,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-13,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Borovenky,49.053563,38.529858,
2894,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-06-13,East Ukraine,Luhansk oblast,Sievierodonetsk raion,Borovenky,49.053734,38.5295,
2895,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-05-31,East Ukraine,Kharkiv oblast,Kharkiv raion,Slatyne,50.226972,36.163644,-956
2897,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-03-15,North Ukraine,Kyiv oblast,Bucha raion,Sytniaky,50.42353,29.71904,-938
2899,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-22,North Ukraine,Kyiv oblast,Bucha raion,Havronshchyna,50.4798,29.83956,"-938,-956"
2900,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-04-30,East Ukraine,Kharkiv oblast,Kharkiv raion,Ruska Lozova,50.140454,36.276333,"-937,-931"
2901,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-05-03,East Ukraine,Kharkiv oblast,Kharkiv raion,Ruski Tyshky,50.143153,36.415174,"-937,-931"
2902,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-02-24,East Ukraine,Kharkiv oblast,Kharkiv raion,Lisne,50.093798,36.263415,"-937,-956,-931"
2903,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,2022-04-30,East Ukraine,Kharkiv oblast,Kharkiv raion,Prudianka,50.231776,36.166222,"-937,-931"
2904,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-02-26,East Ukraine,Kharkiv oblast,Kharkiv raion,Prudianka,50.231908,36.167036,
2905,Transport,KamAZ 6x6,Captured,2022-03-22,East Ukraine,Kharkiv oblast,Kharkiv raion,Prudianka,50.232022,36.16715,-937
2906,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-02-26,East Ukraine,Kharkiv oblast,Kharkiv raion,Prudianka,50.231944,36.167231,
2907,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-03,South Ukraine,Mykolaiv oblast,Bashtanka raion,,,,"-937,-929"
2908,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-05,East Ukraine,Donetsk oblast,,,,,-937
2909,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-14,South Ukraine,Mykolaiv oblast,,,,,-937
2911,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-14,,,,,,,-937
2912,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-25,North Ukraine,Sumy oblast,Okhtyrka raion,Tuchne,,,
2913,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-27,South Ukraine,Kherson oblast,,,,,-937
2915,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-04-01,,,,,,,
2916,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-04-02,North Ukraine,Chernihiv oblast,Nizhyn raion,Novyi Bykiv,50.59484,31.66943,"-947,-959"
2917,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-03-07,South Ukraine,Mykolaiv oblast,Voznesensk raion,Voznesensk,47.57207,31.38119,"-937,-954"
2919,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Captured,2022-04-20,,,,,,,-937
2921,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-03-12,North Ukraine,,,,,,
2922,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-04-02,North Ukraine,Kyiv oblast,Bucha raion,Havronshchyna,50.470919,29.906418,-944
2924,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-04-18,North Ukraine,Kyiv oblast,Bucha raion,Kolonshchyna,50.455982,29.954545,"-944,-938"
2925,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.601933,38.569411,
2928,Transport,9T452 transloader (for 9K57 'Uragan'),Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.601564,38.569045,
2929,Transport,9T452 transloader (for 9K57 'Uragan'),Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.602023,38.569688,
2930,Transport,KamAZ 6x6,Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.602061,38.569704,
2931,Transport,KamAZ 6x6,Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.601707,38.569404,
2932,Transport,KamAZ 6x6,Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.601652,38.569193,
2933,Transport,Ural-4320,Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.601612,38.569079,
2934,Transport,KamAZ 6x6,Destroyed,2022-04-29,East Ukraine,Luhansk oblast,Alchevsk raion,Irmino,48.601581,38.569156,
2935,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-03-07,North Ukraine,Sumy oblast,,,,,
2936,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-03-17,North Ukraine,Chernihiv oblast,Pryluky raion,,,,"-947,-959"
2937,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,2022-04-12,North Ukraine,Kyiv oblast,Bucha raion,Kolonshchyna,50.456191,29.954824,-938
2938,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Destroyed,2022-03-01,North Ukraine,Kyiv oblast,Bucha raion,Borodianka,50.64035,29.9187,"-944,-938"
2939,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Captured,2022-03-20,North Ukraine,Kyiv oblast,Bucha raion,Berezivka,50.42472,30.0163,-956
2940,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Destroyed,2022-04-17,North Ukraine,Kyiv oblast,,,,,
2941,Rocket and missile artillery,122mm 2B17M BM-21-1 (for 9K51M 'Tornado-G'),Captured,2022-03-31,North Ukraine,Kyiv oblast,Bucha raion,Berezivka,50.42501,30.01706,"-938,-956"
